Number of interventions	Set number	Force Set	Type of regulation	Min Flux in Wild-type(mmol/gDW hr)	Max Flux in Wild-type (mmol/gDW hr)	Min Flux in Mutant (mmol/gDW hr)	Max Flux in Mutant (mmol/gDW hr)	Achieved flux (mmol/gDW hr)	Objective function (mmol/gDW hr)	Minimum guaranteed for target (mmol/gDW hr)	Maximum guaranteed for target (mmol/gDW hr)	Maximum growth rate (1/hr)
3	319	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-7737, PHOSACETYLTRANS-RXN}	{upregulation, knockout, knockout}	{0, -0.0098428, 9.3226}	{-3.6993e-12, -0.0098428, 9.3226}	{4.8912, -0.0010361, 0}	{4.8912, 0.2781, 0.55817}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	320	{ACETOLACTATE-DECARBOXYLASE-RXN, PHOSACETYLTRANS-RXN, RXN-14074}	{upregulation, downregulation, knockout}	{0, 9.3226, 0.33104}	{-3.6993e-12, 9.3226, 999.8388}	{4.8912, 0, 0}	{4.8912, 0.55817, 999.9839}	{4.8912, 0.25389, 0}	4.8912	4.8912	4.8912	0.0086
3	321	{ACETOLACTSYN-RXN, PYRUFERREDUCT-RXN, ACETATEKIN-RXN}	{upregulation, upregulation, knockout}	{0.025817, 0.37484, 9.3226}	{0.025817, 0.37484, 9.3226}	{4.8938, 9.569, 0}	{4.8938, 11.9092, 0.55817}	{4.8938, 9.7451, 0}	4.8912	4.8912	4.8912	0.0086
3	322	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PHOSACETYLTRANS-RXN, RXN-14074}	{upregulation, downregulation, knockout}	{0, 9.3226, 0.33104}	{-3.6993e-12, 9.3226, 999.8388}	{4.8912, 0, 0}	{4.8912, 0.55817, 999.9839}	{4.8912, 0.25389, 0}	4.8912	4.8912	4.8912	0.0086
3	323	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PYRUFERREDUCT-RXN, RXN-14117}	{upregulation, upregulation, knockout}	{0, 0.37484, 0.27855}	{-3.6993e-12, 0.37484, 999.7864}	{4.8912, 9.569, -0.11636}	{4.8912, 11.9092, 999.9787}	{4.8912, 9.8327, 0}	4.8912	4.8912	4.8912	0.0086
3	324	{ACETOLACTATE-DECARBOXYLASE-RXN, carbonic_anhydrase, GART-RXN}	{upregulation, downregulation, knockout}	{0, 0.49473, -9.6885}	{-3.6993e-12, 0.53831, 0.048916}	{4.8912, 0.049415, -9.6138}	{4.8912, 0.33874, 0.004939}	{4.8912, 0.049473, 0}	4.8912	4.8912	4.8912	0.0086
3	325	{ACETOLACTATE-DECARBOXYLASE-RXN, 2.6.1.50-RXN, hyt_nadp}	{upregulation, knockout, knockout}	{0, 0, -483.479}	{-3.6993e-12, 0, 516.521}	{4.8912, 0, -483.479}	{4.8912, 0, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	326	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, FORMATETHFLIG-RXN, RXN-14091}	{upregulation, knockout, knockout}	{0, 0, 0}	{-3.6993e-12, 9.7374, 0}	{4.8912, 0, 0}	{4.8912, 9.6187, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	327	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, FHLMULTI-RXN, ACETATEKIN-RXN}	{upregulation, knockout, knockout}	{0, -1000, 9.3226}	{-3.6993e-12, 1000, 9.3226}	{4.8912, -1000, 0}	{4.8912, 1000, 0.55817}	{4.8912, 8.5265e-14, 0}	4.8912	4.8912	4.8912	0.0086
3	328	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-9157, GARTRANSFORMYL2-RXN}	{upregulation, knockout, knockout}	{0, 0, 0}	{-3.6993e-12, 0, 9.7374}	{4.8912, 0, 0}	{4.8912, 0, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	329	{ACETOLACTSYN-RXN, phosphate_tx, GART-RXN}	{upregulation, knockout, knockout}	{0.025817, -999.4899, -9.6885}	{0.025817, 1000, 0.048916}	{4.8938, -999.9491, -9.6138}	{4.8938, 1000, 0.004939}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	330	{ACETOLACTATE-DECARBOXYLASE-RXN, phosphate_tx, GART-RXN}	{upregulation, knockout, knockout}	{0, -999.4899, -9.6885}	{-3.6993e-12, 1000, 0.048916}	{4.8912, -999.9491, -9.6138}	{4.8912, 1000, 0.004939}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	331	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-14117, GART-RXN}	{upregulation, knockout, knockout}	{0, 0.27855, -9.6885}	{-3.6993e-12, 999.7864, 0.048916}	{4.8912, -0.11636, -9.6138}	{4.8912, 999.9787, 0.004939}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	332	{ACETOLACTATE-DECARBOXYLASE-RXN, PEPCARBOXYKIN-RXN, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0, -999.5937, 0}	{-3.6993e-12, -0.085911, 9.7374}	{4.8912, -999.9603, 0}	{4.8912, 0.27639, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	333	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, phosphate_tx, GART-RXN}	{upregulation, knockout, knockout}	{0, -999.4899, -9.6885}	{-3.6993e-12, 1000, 0.048916}	{4.8912, -999.9491, -9.6138}	{4.8912, 1000, 0.004939}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	334	{ACETOLACTATE-DECARBOXYLASE-RXN, PEPCARBOXYKIN-RXN, ethanol_tx}	{upregulation, knockout, knockout}	{0, -999.5937, -6.0176}	{-3.6993e-12, -0.085911, -6.0176}	{4.8912, -999.9603, -0.00012414}	{4.8912, 0.27639, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	335	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN0-1382, PEPCARBOXYKIN-RXN}	{upregulation, knockout, knockout}	{0, 0, -999.5937}	{-3.6993e-12, 0, -0.085911}	{4.8912, 0, -999.9603}	{4.8912, 0, 0.27639}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	336	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PHOSACETYLTRANS-RXN, N-ACETYLDIAMINOPIMELATE-DEACETYLASE-RXN}	{upregulation, knockout, knockout}	{0, 9.3226, 0}	{-3.6993e-12, 9.3226, 0}	{4.8912, 0, 0}	{4.8912, 0.55817, 0.27909}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	337	{ACETOLACTSYN-RXN, PHOSACETYLTRANS-RXN, N-ACETYLDIAMINOPIMELATE-DEACETYLASE-RXN}	{upregulation, knockout, knockout}	{0.025817, 9.3226, 0}	{0.025817, 9.3226, 0}	{4.8938, 0, 0}	{4.8938, 0.55817, 0.27909}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	338	{ACETOLACTATE-DECARBOXYLASE-RXN, ethanol_tx, EX_ETOH}	{upregulation, knockout, knockout}	{0, -6.0176, 6.0176}	{-3.6993e-12, -6.0176, 6.0176}	{4.8912, -0.00012414, 0}	{4.8912, 0, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	339	{ACETOLACTATE-DECARBOXYLASE-RXN, PHOSACETYLTRANS-RXN, ethanol_tx}	{upregulation, knockout, knockout}	{0, 9.3226, -6.0176}	{-3.6993e-12, 9.3226, -6.0176}	{4.8912, 0, -0.00012414}	{4.8912, 0.55817, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	340	{ACETOLACTSYN-RXN, PEPCARBOXYKIN-RXN, hyt_nadp}	{upregulation, knockout, knockout}	{0.025817, -999.5937, -483.479}	{0.025817, -0.085911, 516.521}	{4.8938, -999.9603, -483.479}	{4.8938, 0.27639, 516.521}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	341	{ACETOLACTSYN-RXN, PYRUVATE-CARBOXYLASE-RXN, RXN-14117}	{upregulation, knockout, knockout}	{0.025817, 0, 0.27855}	{0.025817, 0, 999.7864}	{4.8938, 0, -0.11636}	{4.8938, 0.28497, 999.9787}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	342	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PEPCARBOXYKIN-RXN, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0, -999.5937, 0}	{-3.6993e-12, -0.085911, 9.7374}	{4.8912, -999.9603, 0}	{4.8912, 0.27639, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	343	{ACETOLACTSYN-RXN, PEPCARBOXYKIN-RXN, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0.025817, -999.5937, 0}	{0.025817, -0.085911, 9.7374}	{4.8938, -999.9603, 0}	{4.8938, 0.27639, 9.6187}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	344	{ACETOLACTSYN-RXN, RXN-14117, ACETATEKIN-RXN}	{upregulation, knockout, knockout}	{0.025817, 0.27855, 9.3226}	{0.025817, 999.7864, 9.3226}	{4.8938, -0.11636, 0}	{4.8938, 999.9787, 0.55817}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	345	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, ALCOHOL-DEHYDROG-RXN, GARTRANSFORMYL2-RXN}	{upregulation, knockout, knockout}	{0, 6.0176, 0}	{-3.6993e-12, 6.0176, 9.7374}	{4.8912, 0, 0}	{4.8912, 0.00012364, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	346	{ACETOLACTATE-DECARBOXYLASE-RXN, PEPCARBOXYKIN-RXN, RXN-14113}	{upregulation, knockout, knockout}	{0, -999.5937, 0}	{-3.6993e-12, -0.085911, 0}	{4.8912, -999.9603, 0}	{4.8912, 0.27639, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	347	{ACETOLACTATE-DECARBOXYLASE-RXN, PYRUFERREDUCT-RXN, PHOSACETYLTRANS-RXN}	{upregulation, upregulation, knockout}	{0, 0.37484, 9.3226}	{-3.6993e-12, 0.37484, 9.3226}	{4.8912, 9.569, 0}	{4.8912, 11.9092, 0.55817}	{4.8912, 9.8199, 0}	4.8912	4.8912	4.8912	0.0086
3	348	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, 1.2.1.2-RXN, EX_ETOH}	{upregulation, knockout, knockout}	{0, -495.1334, 6.0176}	{-3.6993e-12, 504.8666, 6.0176}	{4.8912, -496.361, 0}	{4.8912, 504.8093, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	349	{ACETOLACTATE-DECARBOXYLASE-RXN, 1.2.1.2-RXN, RXN-14074}	{upregulation, knockout, knockout}	{0, -495.1334, 0.33104}	{-3.6993e-12, 504.8666, 999.8388}	{4.8912, -496.361, 0}	{4.8912, 504.8093, 999.9839}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	350	{ACETOLACTATE-DECARBOXYLASE-RXN, 1.2.1.2-RXN, EX_ETOH}	{upregulation, knockout, knockout}	{0, -495.1334, 6.0176}	{-3.6993e-12, 504.8666, 6.0176}	{4.8912, -496.361, 0}	{4.8912, 504.8093, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	351	{ACETOLACTSYN-RXN, FHLMULTI-RXN, RXN-14117}	{upregulation, knockout, knockout}	{0.025817, -1000, 0.27855}	{0.025817, 1000, 999.7864}	{4.8938, -1000, -0.11636}	{4.8938, 1000, 999.9787}	{4.8938, -2.8422e-14, 0}	4.8912	4.8912	4.8912	0.0086
3	352	{ACETOLACTATE-DECARBOXYLASE-RXN, hyt_nadp, RXN-14112}	{upregulation, knockout, knockout}	{0, -483.479, 0}	{-3.6993e-12, 516.521, 0}	{4.8912, -483.479, 0}	{4.8912, 516.521, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	353	{ACETOLACTSYN-RXN, DTDPGLUCDEHYDRAT-RXN, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0.025817, 0, 0}	{0.025817, 0, 9.7374}	{4.8938, 0, 0}	{4.8938, 0, 9.6187}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	354	{ACETOLACTATE-DECARBOXYLASE-RXN, DTDPGLUCDEHYDRAT-RXN, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0, 0, 0}	{-3.6993e-12, 0, 9.7374}	{4.8912, 0, 0}	{4.8912, 0, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	355	{ACETOLACTSYN-RXN, DEOXYADENPHOSPHOR-RXN, GLT-DEHYDROGENASE-RXN}	{upregulation, knockout, knockout}	{0.025817, -1000, 0}	{0.025817, 1000, 999.7658}	{4.8938, -1000, 0}	{4.8938, 1000, 1000}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	356	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, FHLMULTI-RXN, RXN-14064}	{upregulation, knockout, knockout}	{0, -1000, 0}	{-3.6993e-12, 1000, 0}	{4.8912, -1000, 0}	{4.8912, 1000, 0}	{4.8912, -2.8422e-14, 0}	4.8912	4.8912	4.8912	0.0086
3	357	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN0-5359, 1.7.2.3-RXN}	{upregulation, knockout, knockout}	{0, 0, 0}	{-3.6993e-12, 0, 0}	{4.8912, 0, 0}	{4.8912, 0, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	358	{ACETOLACTSYN-RXN, PHOSACETYLTRANS-RXN, RXN-14816}	{upregulation, knockout, knockout}	{0.025817, 9.3226, 0}	{0.025817, 9.3226, 0}	{4.8938, 0, 0}	{4.8938, 0.55817, 0}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	359	{ACETOLACTSYN-RXN, EX_ACET, EX_ETOH}	{upregulation, knockout, knockout}	{0.025817, 3.0048, 6.0176}	{0.025817, 3.0048, 6.0176}	{4.8938, 0, 0}	{4.8938, 0.00018547, 0.00012364}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	360	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, EX_ACET, EX_ETOH}	{upregulation, knockout, knockout}	{0, 3.0048, 6.0176}	{-3.6993e-12, 3.0048, 6.0176}	{4.8912, 0, 0}	{4.8912, 0.00018547, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	361	{ACETOLACTATE-DECARBOXYLASE-RXN, EX_ACET, EX_ETOH}	{upregulation, knockout, knockout}	{0, 3.0048, 6.0176}	{-3.6993e-12, 3.0048, 6.0176}	{4.8912, 0, 0}	{4.8912, 0.00018547, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	362	{ACETOLACTSYN-RXN, GLUTDEHYD-RXN, FHLMULTI-RXN}	{upregulation, knockout, knockout}	{0.025817, 0.23424, -1000}	{0.025817, 1000, 1000}	{4.8938, 0, -1000}	{4.8938, 1000, 1000}	{4.8938, 0, 8.5265e-14}	4.8912	4.8912	4.8912	0.0086
3	363	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-14117, EX_ETOH}	{upregulation, knockout, knockout}	{0, 0.27855, 6.0176}	{-3.6993e-12, 999.7864, 6.0176}	{4.8912, -0.11636, 0}	{4.8912, 999.9787, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	364	{ACETOLACTATE-DECARBOXYLASE-RXN, PYRUFERREDUCT-RXN, FHLMULTI-RXN}	{upregulation, upregulation, knockout}	{0, 0.37484, -1000}	{-3.6993e-12, 0.37484, 1000}	{4.8912, 9.569, -1000}	{4.8912, 11.9092, 1000}	{4.8912, 9.8199, 8.5265e-14}	4.8912	4.8912	4.8912	0.0086
3	365	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, ethanol_tx, EX_ETOH}	{upregulation, knockout, knockout}	{0, -6.0176, 6.0176}	{-3.6993e-12, -6.0176, 6.0176}	{4.8912, -0.00012414, 0}	{4.8912, 0, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	366	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, GLUTDEHYD-RXN, EX_ETOH}	{upregulation, knockout, knockout}	{0, 0.23424, 6.0176}	{-3.6993e-12, 1000, 6.0176}	{4.8912, 0, 0}	{4.8912, 1000, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	367	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PHOSACETYLTRANS-RXN, EX_ETOH}	{upregulation, knockout, knockout}	{0, 9.3226, 6.0176}	{-3.6993e-12, 9.3226, 6.0176}	{4.8912, 0, 0}	{4.8912, 0.55817, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	368	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, ACETATEKIN-RXN, EX_ETOH}	{upregulation, knockout, knockout}	{0, 9.3226, 6.0176}	{-3.6993e-12, 9.3226, 6.0176}	{4.8912, 0, 0}	{4.8912, 0.55817, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	369	{ACETOLACTSYN-RXN, PHOSACETYLTRANS-RXN, GARTRANSFORMYL2-RXN}	{upregulation, knockout, knockout}	{0.025817, 9.3226, 0}	{0.025817, 9.3226, 9.7374}	{4.8938, 0, 0}	{4.8938, 0.55817, 9.6187}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	370	{ACETOLACTATE-DECARBOXYLASE-RXN, ACETATEKIN-RXN, EX_ETOH}	{upregulation, knockout, knockout}	{0, 9.3226, 6.0176}	{-3.6993e-12, 9.3226, 6.0176}	{4.8912, 0, 0}	{4.8912, 0.55817, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	371	{ACETOLACTATE-DECARBOXYLASE-RXN, FHLMULTI-RXN, RXN-14117}	{upregulation, knockout, knockout}	{0, -1000, 0.27855}	{-3.6993e-12, 1000, 999.7864}	{4.8912, -1000, -0.11636}	{4.8912, 1000, 999.9787}	{4.8912, 8.5265e-14, 0}	4.8912	4.8912	4.8912	0.0086
3	372	{ACETOLACTSYN-RXN, FHLMULTI-RXN, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0.025817, -1000, 0}	{0.025817, 1000, 9.7374}	{4.8938, -1000, 0}	{4.8938, 1000, 9.6187}	{4.8938, 8.5265e-14, 0}	4.8912	4.8912	4.8912	0.0086
3	373	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, ACETATEKIN-RXN, RXN-4822}	{upregulation, knockout, knockout}	{0, 9.3226, 0}	{-3.6993e-12, 9.3226, -8.0623e-12}	{4.8912, 0, 0}	{4.8912, 0.55817, 0.27909}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	374	{ACETOLACTATE-DECARBOXYLASE-RXN, ALCOHOL-DEHYDROG-RXN, GARTRANSFORMYL2-RXN}	{upregulation, knockout, knockout}	{0, 6.0176, 0}	{-3.6993e-12, 6.0176, 9.7374}	{4.8912, 0, 0}	{4.8912, 0.00012364, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	375	{ACETOLACTSYN-RXN, PHOSACETYLTRANS-RXN, EX_ETOH}	{upregulation, knockout, knockout}	{0.025817, 9.3226, 6.0176}	{0.025817, 9.3226, 6.0176}	{4.8938, 0, 0}	{4.8938, 0.55817, 0.00012364}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	376	{ACETOLACTSYN-RXN, ALCOHOL-DEHYDROG-RXN, GARTRANSFORMYL2-RXN}	{upregulation, downregulation, knockout}	{0.025817, 6.0176, 0}	{0.025817, 6.0176, 9.7374}	{4.8938, 0, 0}	{4.8938, 0.00012364, 9.6187}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	377	{ACETOLACTSYN-RXN, ALCOHOL-DEHYDROG-RXN, PHOSACETYLTRANS-RXN}	{upregulation, downregulation, knockout}	{0.025817, 6.0176, 9.3226}	{0.025817, 6.0176, 9.3226}	{4.8938, 0, 0}	{4.8938, 0.00012364, 0.55817}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	378	{ACETOLACTATE-DECARBOXYLASE-RXN, ALCOHOL-DEHYDROG-RXN, PHOSACETYLTRANS-RXN}	{upregulation, downregulation, knockout}	{0, 6.0176, 9.3226}	{-3.6993e-12, 6.0176, 9.3226}	{4.8912, 0, 0}	{4.8912, 0.00012364, 0.55817}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	379	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, ALCOHOL-DEHYDROG-RXN, RXN-14091}	{upregulation, knockout, knockout}	{0, 6.0176, 0}	{-3.6993e-12, 6.0176, 0}	{4.8912, 0, 0}	{4.8912, 0.00012364, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	380	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, ALCOHOL-DEHYDROG-RXN, ACETATEKIN-RXN}	{upregulation, downregulation, knockout}	{0, 6.0176, 9.3226}	{-3.6993e-12, 6.0176, 9.3226}	{4.8912, 0, 0}	{4.8912, 0.00012364, 0.55817}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	381	{GAPOXNPHOSPHN-RXN, RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-14117}	{upregulation, upregulation, knockout}	{-0.16159, 0, 0.27855}	{-0.16159, -3.6993e-12, 999.7864}	{-0.060674, 4.8912, -0.11636}	{-0.016137, 4.8912, 999.9787}	{-0.016153, 4.8912, 0}	4.8912	4.8912	4.8912	0.0086
3	382	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PHOSACETYLTRANS-RXN, ACETATEKIN-RXN}	{upregulation, knockout, knockout}	{0, 9.3226, 9.3226}	{-3.6993e-12, 9.3226, 9.3226}	{4.8912, 0, 0}	{4.8912, 0.55817, 0.55817}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	383	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PHOSACETYLTRANS-RXN, ethanol_tx}	{upregulation, knockout, knockout}	{0, 9.3226, -6.0176}	{-3.6993e-12, 9.3226, -6.0176}	{4.8912, 0, -0.00012414}	{4.8912, 0.55817, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	384	{ACETOLACTATE-DECARBOXYLASE-RXN, ALCOHOL-DEHYDROG-RXN, GLUTDEHYD-RXN}	{upregulation, downregulation, knockout}	{0, 6.0176, 0.23424}	{-3.6993e-12, 6.0176, 1000}	{4.8912, 0, 0}	{4.8912, 0.00012364, 1000}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	385	{ACETOLACTATE-DECARBOXYLASE-RXN, PHOSACETYLTRANS-RXN, ACETATEKIN-RXN}	{upregulation, knockout, knockout}	{0, 9.3226, 9.3226}	{-3.6993e-12, 9.3226, 9.3226}	{4.8912, 0, 0}	{4.8912, 0.55817, 0.55817}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	386	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, ALCOHOL-DEHYDROG-RXN, PHOSACETYLTRANS-RXN}	{upregulation, downregulation, knockout}	{0, 6.0176, 9.3226}	{-3.6993e-12, 6.0176, 9.3226}	{4.8912, 0, 0}	{4.8912, 0.00012364, 0.55817}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	387	{ACETOLACTATE-DECARBOXYLASE-RXN, PYRUFERREDUCT-RXN, ethanol_tx}	{upregulation, upregulation, knockout}	{0, 0.37484, -6.0176}	{-3.6993e-12, 0.37484, -6.0176}	{4.8912, 9.569, -0.00012414}	{4.8912, 11.9092, 0}	{4.8912, 9.8199, 0}	4.8912	4.8912	4.8912	0.0086
3	388	{ACETOLACTSYN-RXN, IMP-DEHYDROG-RXN, EX_FORMATE}	{upregulation, knockout, knockout}	{0.025817, 2.3288e-12, 0}	{0.025817, 1000, 0}	{4.8938, -0.14249, 0}	{4.8938, 1000, 0.00074187}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	389	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-14515, R63-RXN}	{upregulation, knockout, knockout}	{0, 0, 0}	{-3.6993e-12, 0, 0}	{4.8912, 0, 0}	{4.8912, 0, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	390	{ACETOLACTATE-DECARBOXYLASE-RXN, GLUTDEHYD-RXN, ALCOHOL-DEHYDROG-RXN}	{upregulation, knockout, knockout}	{0, 0.23424, 6.0176}	{-3.6993e-12, 1000, 6.0176}	{4.8912, 0, 0}	{4.8912, 1000, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	391	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, GLUTDEHYD-RXN, ALCOHOL-DEHYDROG-RXN}	{upregulation, knockout, knockout}	{0, 0.23424, 6.0176}	{-3.6993e-12, 1000, 6.0176}	{4.8912, 0, 0}	{4.8912, 1000, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	392	{ACETOLACTSYN-RXN, EX_ETOH, GARTRANSFORMYL2-RXN}	{upregulation, downregulation, knockout}	{0.025817, 6.0176, 0}	{0.025817, 6.0176, 9.7374}	{4.8938, 0, 0}	{4.8938, 0.00012364, 9.6187}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	393	{F16ALDOLASE-RXN, ACETOLACTATE-DECARBOXYLASE-RXN, ALCOHOL-DEHYDROG-RXN}	{upregulation, upregulation, knockout}	{-0.063433, 0, 6.0176}	{-0.063433, -3.6993e-12, 6.0176}	{-0.024151, 4.8912, 0}	{-0.0063359, 4.8912, 0.00012364}	{-0.006342, 4.8912, 0}	4.8912	4.8912	4.8912	0.0086
3	394	{ACETOLACTATE-DECARBOXYLASE-RXN, codh, hyt_nadp}	{upregulation, upregulation, knockout}	{0, 10.0215, -483.479}	{-3.6993e-12, 10.0215, 516.521}	{4.8912, 8.0703, -483.479}	{4.8912, 10.4105, 516.521}	{4.8912, 8.0854, 0}	4.8912	4.8912	4.8912	0.0086
3	395	{ACETOLACTSYN-RXN, RXN-7682, hyt_nadp}	{upregulation, knockout, knockout}	{0.025817, -999.9832, -483.479}	{0.025817, 0.016752, 516.521}	{4.8938, -999.9983, -483.479}	{4.8938, 0.14416, 516.521}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	396	{ACETOLACTATE-DECARBOXYLASE-RXN, methylthf_synth, ethanol_tx}	{upregulation, downregulation, knockout}	{0, 10.0276, -6.0176}	{-3.6993e-12, 10.0276, -6.0176}	{4.8912, 9.6322, -0.00012414}	{4.8912, 11.9724, 0}	{4.8912, 11.9574, 0}	4.8912	4.8912	4.8912	0.0086
3	397	{ACETOLACTSYN-RXN, PHOSACETYLTRANS-RXN, ethanol_tx}	{upregulation, knockout, knockout}	{0.025817, 9.3226, -6.0176}	{0.025817, 9.3226, -6.0176}	{4.8938, 0, -0.00012414}	{4.8938, 0.55817, 0}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
